pid,day_offset,status,sms_seq
6280,90,delivered,3
6282,30,delivered,1
6282,60,delivered,2
6282,90,delivered,3
6284,30,delivered,1
6284,60,delivered,2
6284,90,delivered,3
6287,30,opted_out,1
6287,60,opted_out,2
6287,90,opted_out,3
6288,30,opted_out,1
6288,60,opted_out,2
6288,90,opted_out,3
6289,30,delivered,1
6289,60,delivered,2
6289,90,delivered,3
6291,30,delivered,1
6291,60,delivered,2
6291,90,delivered,3
6293,30,delivered,1
6293,60,opted_out,2
6293,90,opted_out,3
6295,30,delivered,1
6295,60,delivered,2
6295,90,delivered,3
6300,30,delivered,1
6300,60,delivered,2
6300,90,delivered,3
6301,30,delivered,1
6301,60,delivered,2
6301,90,delivered,3
6302,30,delivered,1
6302,60,delivered,2
6302,90,delivered,3
6303,30,opted_out,1
6303,60,opted_out,2
6303,90,opted_out,3
6304,30,delivered,1
6304,60,delivered,2
6304,90,delivered,3
6306,30,opted_out,1
6306,60,opted_out,2
6306,90,opted_out,3
6308,30,delivered,1
6308,60,delivered,2
6308,90,delivered,3
6309,30,delivered,1
6309,60,delivered,2
6309,90,delivered,3
6310,30,opted_out,1
6310,60,opted_out,2
6310,90,opted_out,3
6311,30,opted_out,1
6311,60,opted_out,2
6311,90,opted_out,3
6314,30,delivered,1
6314,60,delivered,2
6314,90,delivered,3
6316,30,opted_out,1
6316,60,opted_out,2
6316,90,opted_out,3
6317,30,delivered,1
6317,60,delivered,2
6317,90,delivered,3
6318,30,delivered,1
6318,60,delivered,2
6318,90,delivered,3
6319,30,opted_out,1
6319,60,opted_out,2
6319,90,opted_out,3
6323,30,delivered,1
6323,60,delivered,2
6323,90,delivered,3
6324,30,delivered,1
6324,60,delivered,2
6324,90,delivered,3
6325,30,delivered,1
6325,60,delivered,2
6325,90,delivered,3
6326,30,delivered,1
6326,60,delivered,2
6326,90,delivered,3
6328,30,delivered,1
6328,60,delivered,2
6328,90,delivered,3
6329,30,opted_out,1
6329,60,opted_out,2
6329,90,opted_out,3
6331,30,delivered,1
6331,60,delivered,2
6331,90,delivered,3
6340,30,opted_out,1
6340,60,opted_out,2
6340,90,opted_out,3
6341,30,delivered,1
6341,60,opted_out,2
6341,90,opted_out,3
6342,30,delivered,1
6342,60,delivered,2
6342,90,delivered,3
6344,30,delivered,1
6344,60,delivered,2
6344,90,opted_out,3
6347,30,delivered,1
6347,60,delivered,2
6347,90,delivered,3
6348,30,delivered,1
6348,60,delivered,2
6348,90,delivered,3
6352,30,delivered,1
6352,60,delivered,2
6352,90,delivered,3
6357,30,opted_out,1
6357,60,opted_out,2
6357,90,opted_out,3
6359,30,delivered,1
6359,60,delivered,2
6359,90,delivered,3
6360,30,delivered,1
6360,60,delivered,2
6360,90,opted_out,3
6362,30,delivered,1
6362,60,delivered,2
6362,90,delivered,3
6365,30,delivered,1
6365,60,opted_out,2
6365,90,opted_out,3
6369,30,delivered,1
6369,60,delivered,2
6369,90,delivered,3
6370,30,delivered,1
6370,60,delivered,2
6370,90,opted_out,3
6371,30,delivered,1
6371,60,delivered,2
6371,90,delivered,3
6374,30,opted_out,1
6374,60,opted_out,2
6374,90,opted_out,3
6375,30,delivered,1
6375,60,delivered,2
6375,90,delivered,3
6378,30,delivered,1
6378,60,delivered,2
6378,90,delivered,3
6379,30,delivered,1
6379,60,delivered,2
6379,90,delivered,3
6380,30,delivered,1
6380,60,delivered,2
6380,90,opted_out,3
6384,30,delivered,1
6384,60,delivered,2
6384,90,delivered,3
6385,30,opted_out,1
6385,60,opted_out,2
6385,90,opted_out,3
6386,30,opted_out,1
6386,60,opted_out,2
6386,90,opted_out,3
6387,30,delivered,1
6387,60,delivered,2
6387,90,delivered,3
6388,30,delivered,1
6388,60,delivered,2
6388,90,opted_out,3
6389,30,delivered,1
6389,60,delivered,2
6389,90,delivered,3
6390,30,delivered,1
6390,60,delivered,2
6390,90,delivered,3
6392,30,delivered,1
6392,60,delivered,2
6392,90,opted_out,3
6393,30,delivered,1
6393,60,delivered,2
6393,90,delivered,3
6394,30,delivered,1
6394,60,opted_out,2
6394,90,opted_out,3
6395,30,opted_out,1
6395,60,opted_out,2
6395,90,opted_out,3
6400,30,delivered,1
6400,60,delivered,2
6400,90,delivered,3
6401,30,opted_out,1
6401,60,opted_out,2
6401,90,opted_out,3
6402,30,opted_out,1
6402,60,opted_out,2
6402,90,opted_out,3
6403,30,delivered,1
6403,60,delivered,2
6403,90,delivered,3
6404,30,delivered,1
6404,60,delivered,2
6404,90,opted_out,3
6407,30,delivered,1
6407,60,delivered,2
6407,90,delivered,3
6408,30,delivered,1
6408,60,delivered,2
6408,90,delivered,3
6412,30,delivered,1
6412,60,delivered,2
6412,90,delivered,3
6413,30,delivered,1
6413,60,delivered,2
6413,90,delivered,3
6415,30,delivered,1
6415,60,opted_out,2
6415,90,opted_out,3
6416,30,delivered,1
6416,60,delivered,2
6416,90,delivered,3
6417,30,delivered,1
6417,60,delivered,2
6417,90,delivered,3
6420,30,delivered,1
6420,60,delivered,2
6420,90,opted_out,3
6421,30,delivered,1
6421,60,delivered,2
6421,90,delivered,3
6422,30,delivered,1
6422,60,delivered,2
6422,90,delivered,3
6425,30,opted_out,1
6425,60,opted_out,2
6425,90,opted_out,3
6426,30,opted_out,1
6426,60,opted_out,2
6426,90,opted_out,3
6430,30,delivered,1
6430,60,delivered,2
6430,90,delivered,3
6431,30,delivered,1
6431,60,delivered,2
6431,90,delivered,3
6433,30,delivered,1
6433,60,delivered,2
6433,90,delivered,3
6434,30,delivered,1
6434,60,delivered,2
6434,90,delivered,3
6437,30,opted_out,1
6437,60,opted_out,2
6437,90,opted_out,3
6440,30,delivered,1
6440,60,delivered,2
6440,90,delivered,3
6441,30,delivered,1
6441,60,delivered,2
6441,90,delivered,3
6444,30,delivered,1
6444,60,opted_out,2
6444,90,opted_out,3
6445,30,delivered,1
6445,60,delivered,2
6445,90,delivered,3
6446,30,delivered,1
6446,60,opted_out,2
6446,90,opted_out,3
6447,30,opted_out,1
6447,60,opted_out,2
6447,90,opted_out,3
6449,30,delivered,1
6449,60,delivered,2
6449,90,delivered,3
6451,30,delivered,1
6451,60,delivered,2
6451,90,delivered,3
6452,30,delivered,1
6452,60,delivered,2
6452,90,delivered,3
6453,30,delivered,1
6453,60,delivered,2
6453,90,delivered,3
6455,30,delivered,1
6455,60,delivered,2
6455,90,delivered,3
6456,30,delivered,1
6456,60,delivered,2
6456,90,delivered,3
6457,30,opted_out,1
6457,60,opted_out,2
6457,90,opted_out,3
6459,30,delivered,1
6459,60,delivered,2
6459,90,delivered,3
6460,30,delivered,1
6460,60,delivered,2
6460,90,delivered,3
6461,30,delivered,1
6461,60,delivered,2
6461,90,delivered,3
6465,30,opted_out,1
6465,60,opted_out,2
6465,90,opted_out,3
6466,30,delivered,1
6466,60,delivered,2
6466,90,delivered,3
6467,30,delivered,1
6467,60,delivered,2
6467,90,delivered,3
6471,30,delivered,1
6471,60,delivered,2
6471,90,delivered,3
6472,30,delivered,1
6472,60,delivered,2
6472,90,delivered,3
6473,30,delivered,1
6473,60,opted_out,2
6473,90,opted_out,3
6474,30,delivered,1
6474,60,delivered,2
6474,90,delivered,3
6475,30,delivered,1
6475,60,delivered,2
6475,90,opted_out,3
6476,30,delivered,1
6476,60,delivered,2
6476,90,delivered,3
6477,30,opted_out,1
6477,60,opted_out,2
6477,90,opted_out,3
6478,30,opted_out,1
6478,60,opted_out,2
6478,90,opted_out,3
6483,30,delivered,1
6483,60,delivered,2
6483,90,delivered,3
6484,30,delivered,1
6484,60,delivered,2
6484,90,opted_out,3
6485,30,delivered,1
6485,60,delivered,2
6485,90,delivered,3
6486,30,delivered,1
6486,60,delivered,2
6486,90,opted_out,3
6488,30,opted_out,1
6488,60,opted_out,2
6488,90,opted_out,3
6491,30,delivered,1
6491,60,delivered,2
6491,90,delivered,3
6495,30,opted_out,1
6495,60,opted_out,2
6495,90,opted_out,3
6496,30,opted_out,1
6496,60,opted_out,2
6496,90,opted_out,3
6497,30,delivered,1
6497,60,delivered,2
6497,90,opted_out,3
6499,30,delivered,1
6499,60,delivered,2
6499,90,delivered,3
6501,30,delivered,1
6501,60,delivered,2
6501,90,opted_out,3
6503,30,delivered,1
6503,60,delivered,2
6503,90,delivered,3
6505,30,delivered,1
6505,60,delivered,2
6505,90,delivered,3
6508,30,delivered,1
6508,60,delivered,2
6508,90,delivered,3
6509,30,delivered,1
6509,60,delivered,2
6509,90,delivered,3
6513,30,delivered,1
6513,60,delivered,2
6513,90,delivered,3
6514,30,delivered,1
6514,60,delivered,2
6514,90,delivered,3
6515,30,delivered,1
6515,60,delivered,2
6515,90,delivered,3
6517,30,delivered,1
6517,60,delivered,2
6517,90,delivered,3
6518,30,delivered,1
6518,60,delivered,2
6518,90,opted_out,3
6523,30,opted_out,1
6523,60,opted_out,2
6523,90,opted_out,3
6524,30,delivered,1
6524,60,delivered,2
6524,90,delivered,3
6527,30,delivered,1
6527,60,opted_out,2
6527,90,opted_out,3
6528,30,delivered,1
6528,60,delivered,2
6528,90,delivered,3
6529,30,opted_out,1
6529,60,opted_out,2
6529,90,opted_out,3
6530,30,delivered,1
6530,60,delivered,2
6530,90,delivered,3
6531,30,delivered,1
6531,60,delivered,2
6531,90,delivered,3
6532,30,delivered,1
6532,60,delivered,2
6532,90,delivered,3
6534,30,opted_out,1
6534,60,opted_out,2
6534,90,opted_out,3
6537,30,opted_out,1
6537,60,opted_out,2
6537,90,opted_out,3
6545,30,delivered,1
6545,60,opted_out,2
6545,90,opted_out,3
6549,30,delivered,1
6549,60,delivered,2
6549,90,delivered,3
6550,30,delivered,1
6550,60,delivered,2
6550,90,delivered,3
6551,30,delivered,1
6551,60,delivered,2
6551,90,delivered,3
6552,30,delivered,1
6552,60,delivered,2
6552,90,delivered,3
6553,30,opted_out,1
6553,60,opted_out,2
6553,90,opted_out,3
6556,30,delivered,1
6556,60,delivered,2
6556,90,delivered,3
6559,30,opted_out,1
6559,60,opted_out,2
6559,90,opted_out,3
6560,30,delivered,1
6560,60,opted_out,2
6560,90,opted_out,3
6563,30,delivered,1
6563,60,opted_out,2
6563,90,opted_out,3
6565,30,delivered,1
6565,60,delivered,2
6565,90,delivered,3
6567,30,delivered,1
6567,60,delivered,2
6567,90,delivered,3
6568,30,opted_out,1
6568,60,opted_out,2
6568,90,opted_out,3
6569,30,delivered,1
6569,60,delivered,2
6569,90,delivered,3
6570,30,delivered,1
6570,60,opted_out,2
6570,90,opted_out,3
6571,30,delivered,1
6571,60,delivered,2
6571,90,delivered,3
6577,30,opted_out,1
6577,60,opted_out,2
6577,90,opted_out,3
6578,30,delivered,1
6578,60,delivered,2
6578,90,delivered,3
6582,30,delivered,1
6582,60,delivered,2
6582,90,delivered,3
6583,30,delivered,1
6583,60,delivered,2
6583,90,delivered,3
6586,30,delivered,1
6586,60,delivered,2
6586,90,delivered,3
6587,30,delivered,1
6587,60,delivered,2
6587,90,delivered,3
6589,30,delivered,1
6589,60,delivered,2
6589,90,delivered,3
6592,30,opted_out,1
6592,60,opted_out,2
6592,90,opted_out,3
6593,30,delivered,1
6593,60,delivered,2
6593,90,delivered,3
6595,30,delivered,1
6595,60,delivered,2
6595,90,delivered,3
6596,30,delivered,1
6596,60,delivered,2
6596,90,delivered,3
6597,30,delivered,1
6597,60,delivered,2
6597,90,delivered,3
6599,30,delivered,1
6599,60,opted_out,2
6599,90,opted_out,3
6601,30,delivered,1
6601,60,delivered,2
6601,90,delivered,3
6602,30,delivered,1
6602,60,delivered,2
6602,90,delivered,3
6603,30,delivered,1
6603,60,delivered,2
6603,90,opted_out,3
6604,30,opted_out,1
6604,60,opted_out,2
6604,90,opted_out,3
6606,30,delivered,1
6606,60,delivered,2
6606,90,delivered,3
6608,30,opted_out,1
6608,60,opted_out,2
6608,90,opted_out,3
6609,30,opted_out,1
6609,60,opted_out,2
6609,90,opted_out,3
6610,30,delivered,1
6610,60,delivered,2
6610,90,delivered,3
6614,30,delivered,1
6614,60,opted_out,2
6614,90,opted_out,3
6618,30,delivered,1
6618,60,delivered,2
6618,90,delivered,3
6619,30,opted_out,1
6619,60,opted_out,2
6619,90,opted_out,3
6621,30,opted_out,1
6621,60,opted_out,2
6621,90,opted_out,3
6623,30,delivered,1
6623,60,delivered,2
6623,90,delivered,3
6625,30,delivered,1
6625,60,delivered,2
6625,90,delivered,3
6626,30,delivered,1
6626,60,delivered,2
6626,90,delivered,3
6627,30,delivered,1
6627,60,delivered,2
6627,90,delivered,3
6629,30,delivered,1
6629,60,delivered,2
6629,90,delivered,3
6631,30,delivered,1
6631,60,delivered,2
6631,90,delivered,3
6632,30,delivered,1
6632,60,delivered,2
6632,90,delivered,3
6633,30,delivered,1
6633,60,delivered,2
6633,90,delivered,3
6634,30,opted_out,1
6634,60,opted_out,2
6634,90,opted_out,3
6635,30,delivered,1
6635,60,delivered,2
6635,90,delivered,3
6636,30,delivered,1
6636,60,opted_out,2
6636,90,opted_out,3
6640,30,delivered,1
6640,60,delivered,2
6640,90,delivered,3
6641,30,delivered,1
6641,60,opted_out,2
6641,90,opted_out,3
6642,30,opted_out,1
6642,60,opted_out,2
6642,90,opted_out,3
6643,30,delivered,1
6643,60,delivered,2
6643,90,delivered,3
6645,30,delivered,1
6645,60,delivered,2
6645,90,delivered,3
6646,30,opted_out,1
6646,60,opted_out,2
6646,90,opted_out,3
6648,30,delivered,1
6648,60,delivered,2
6648,90,delivered,3
6649,30,delivered,1
6649,60,delivered,2
6649,90,opted_out,3
6651,30,delivered,1
6651,60,delivered,2
6651,90,delivered,3
6653,30,opted_out,1
6653,60,opted_out,2
6653,90,opted_out,3
6656,30,delivered,1
6656,60,opted_out,2
6656,90,opted_out,3
6658,30,delivered,1
6658,60,delivered,2
6658,90,opted_out,3
6661,30,delivered,1
6661,60,opted_out,2
6661,90,opted_out,3
6662,30,delivered,1
6662,60,delivered,2
6662,90,delivered,3
6663,30,delivered,1
6663,60,delivered,2
6663,90,delivered,3
6666,30,opted_out,1
6666,60,opted_out,2
6666,90,opted_out,3
6669,30,delivered,1
6669,60,delivered,2
6669,90,opted_out,3
6671,30,delivered,1
6671,60,delivered,2
6671,90,opted_out,3
6676,30,delivered,1
6676,60,delivered,2
6676,90,delivered,3
6677,30,opted_out,1
6677,60,opted_out,2
6677,90,opted_out,3
6678,30,delivered,1
6678,60,delivered,2
6678,90,delivered,3
6679,30,delivered,1
6679,60,delivered,2
6679,90,opted_out,3
6681,30,opted_out,1
6681,60,opted_out,2
6681,90,opted_out,3
6684,30,opted_out,1
6684,60,opted_out,2
6684,90,opted_out,3
6686,30,delivered,1
6686,60,delivered,2
6686,90,delivered,3
6687,30,delivered,1
6687,60,delivered,2
6687,90,delivered,3
6688,30,opted_out,1
6688,60,opted_out,2
6688,90,opted_out,3
6689,30,delivered,1
6689,60,delivered,2
6689,90,delivered,3
6690,30,delivered,1
6690,60,delivered,2
6690,90,delivered,3
6691,30,delivered,1
6691,60,opted_out,2
6691,90,opted_out,3
6692,30,opted_out,1
6692,60,opted_out,2
6692,90,opted_out,3
6693,30,delivered,1
6693,60,delivered,2
6693,90,delivered,3
6694,30,opted_out,1
6694,60,opted_out,2
6694,90,opted_out,3
6696,30,delivered,1
6696,60,delivered,2
6696,90,delivered,3
6697,30,delivered,1
6697,60,opted_out,2
6697,90,opted_out,3
6698,30,delivered,1
6698,60,opted_out,2
6698,90,opted_out,3
6699,30,delivered,1
6699,60,delivered,2
6699,90,opted_out,3
6700,30,opted_out,1
6700,60,opted_out,2
6700,90,opted_out,3
6701,30,delivered,1
6701,60,delivered,2
6701,90,delivered,3
6706,30,delivered,1
6706,60,delivered,2
6706,90,delivered,3
6707,30,opted_out,1
6707,60,opted_out,2
6707,90,opted_out,3
6708,30,delivered,1
6708,60,delivered,2
6708,90,delivered,3
6711,30,opted_out,1
6711,60,opted_out,2
6711,90,opted_out,3
6713,30,delivered,1
6713,60,delivered,2
6713,90,delivered,3
6716,30,opted_out,1
6716,60,opted_out,2
6716,90,opted_out,3
6717,30,delivered,1
6717,60,delivered,2
6717,90,delivered,3
6718,30,delivered,1
6718,60,delivered,2
6718,90,delivered,3
6719,30,delivered,1
6719,60,delivered,2
6719,90,opted_out,3
6722,30,delivered,1
6722,60,delivered,2
6722,90,delivered,3
6723,30,delivered,1
6723,60,delivered,2
6723,90,opted_out,3
6727,30,delivered,1
6727,60,delivered,2
6727,90,opted_out,3
6728,30,delivered,1
6728,60,delivered,2
6728,90,delivered,3
6729,30,delivered,1
6729,60,delivered,2
6729,90,delivered,3
6730,30,delivered,1
6730,60,delivered,2
6730,90,delivered,3
6731,30,delivered,1
6731,60,opted_out,2
6731,90,opted_out,3
6732,30,delivered,1
6732,60,delivered,2
6732,90,delivered,3
6733,30,delivered,1
6733,60,delivered,2
6733,90,delivered,3
6735,30,delivered,1
6735,60,delivered,2
6735,90,delivered,3
6737,30,delivered,1
6737,60,delivered,2
6737,90,delivered,3
6739,30,delivered,1
6739,60,delivered,2
6739,90,delivered,3
6741,30,delivered,1
6741,60,delivered,2
6741,90,delivered,3
6742,30,delivered,1
6742,60,delivered,2
6742,90,delivered,3
6744,30,delivered,1
6744,60,delivered,2
6744,90,delivered,3
6747,30,delivered,1
6747,60,opted_out,2
6747,90,opted_out,3
6748,30,delivered,1
6748,60,delivered,2
6748,90,delivered,3
6751,30,delivered,1
6751,60,delivered,2
6751,90,delivered,3
6756,30,delivered,1
6756,60,delivered,2
6756,90,delivered,3
6757,30,opted_out,1
6757,60,opted_out,2
6757,90,opted_out,3
6760,30,delivered,1
6760,60,opted_out,2
6760,90,opted_out,3
6762,30,opted_out,1
6762,60,opted_out,2
6762,90,opted_out,3
6763,30,delivered,1
6763,60,delivered,2
6763,90,opted_out,3
6764,30,delivered,1
6764,60,delivered,2
6764,90,delivered,3
6765,30,delivered,1
6765,60,delivered,2
6765,90,opted_out,3
6766,30,delivered,1
6766,60,delivered,2
6766,90,delivered,3
6767,30,delivered,1
6767,60,delivered,2
6767,90,delivered,3
6770,30,opted_out,1
6770,60,opted_out,2
6770,90,opted_out,3
6771,30,delivered,1
6771,60,opted_out,2
6771,90,opted_out,3
6773,30,delivered,1
6773,60,delivered,2
6773,90,delivered,3
6774,30,opted_out,1
6774,60,opted_out,2
6774,90,opted_out,3
6775,30,opted_out,1
6775,60,opted_out,2
6775,90,opted_out,3
6777,30,delivered,1
6777,60,delivered,2
6777,90,delivered,3
6784,30,opted_out,1
6784,60,opted_out,2
6784,90,opted_out,3
6786,30,delivered,1
6786,60,delivered,2
6786,90,delivered,3
6787,30,opted_out,1
6787,60,opted_out,2
6787,90,opted_out,3
6788,30,delivered,1
6788,60,delivered,2
6788,90,delivered,3
6790,30,delivered,1
6790,60,delivered,2
6790,90,delivered,3
6794,30,delivered,1
6794,60,opted_out,2
6794,90,opted_out,3
6799,30,delivered,1
6799,60,delivered,2
6799,90,opted_out,3
6800,30,delivered,1
6800,60,delivered,2
6800,90,delivered,3
6802,30,delivered,1
6802,60,delivered,2
6802,90,delivered,3
6805,30,opted_out,1
6805,60,opted_out,2
6805,90,opted_out,3
6807,30,delivered,1
6807,60,delivered,2
6807,90,opted_out,3
6809,30,delivered,1
6809,60,delivered,2
6809,90,delivered,3
6811,30,delivered,1
6811,60,delivered,2
6811,90,delivered,3
6812,30,delivered,1
6812,60,delivered,2
6812,90,delivered,3
6813,30,delivered,1
6813,60,delivered,2
6813,90,opted_out,3
6818,30,delivered,1
6818,60,delivered,2
6818,90,delivered,3
6820,30,delivered,1
6820,60,opted_out,2
6820,90,opted_out,3
6822,30,delivered,1
6822,60,delivered,2
6822,90,delivered,3
6824,30,delivered,1
6824,60,delivered,2
6824,90,delivered,3
6825,30,delivered,1
6825,60,opted_out,2
6825,90,opted_out,3
6826,30,delivered,1
6826,60,delivered,2
6826,90,delivered,3
6828,30,delivered,1
6828,60,delivered,2
6828,90,delivered,3
6832,30,delivered,1
6832,60,delivered,2
6832,90,delivered,3
6834,30,opted_out,1
6834,60,opted_out,2
6834,90,opted_out,3
6836,30,delivered,1
6836,60,delivered,2
6836,90,delivered,3
6837,30,opted_out,1
6837,60,opted_out,2
6837,90,opted_out,3
6838,30,delivered,1
6838,60,delivered,2
6838,90,delivered,3
6839,30,delivered,1
6839,60,delivered,2
6839,90,delivered,3
6841,30,delivered,1
6841,60,delivered,2
6841,90,opted_out,3
6843,30,delivered,1
6843,60,delivered,2
6843,90,delivered,3
6844,30,delivered,1
6844,60,delivered,2
6844,90,delivered,3
6848,30,delivered,1
6848,60,delivered,2
6848,90,delivered,3
6852,30,delivered,1
6852,60,delivered,2
6852,90,delivered,3
6853,30,delivered,1
6853,60,delivered,2
6853,90,delivered,3
6854,30,delivered,1
6854,60,delivered,2
6854,90,delivered,3
6858,30,delivered,1
6858,60,delivered,2
6858,90,delivered,3
6860,30,delivered,1
6860,60,delivered,2
6860,90,delivered,3
6862,30,delivered,1
6862,60,delivered,2
6862,90,delivered,3
6864,30,opted_out,1
6864,60,opted_out,2
6864,90,opted_out,3
6865,30,delivered,1
6865,60,delivered,2
6865,90,delivered,3
6866,30,delivered,1
6866,60,delivered,2
6866,90,delivered,3
6867,30,delivered,1
6867,60,delivered,2
6867,90,delivered,3
6868,30,delivered,1
6868,60,delivered,2
6868,90,delivered,3
6869,30,delivered,1
6869,60,delivered,2
6869,90,delivered,3
6870,30,delivered,1
6870,60,delivered,2
6870,90,delivered,3
6872,30,delivered,1
6872,60,delivered,2
6872,90,delivered,3
6873,30,delivered,1
6873,60,delivered,2
6873,90,delivered,3
6876,30,delivered,1
6876,60,delivered,2
6876,90,delivered,3
6879,30,delivered,1
6879,60,delivered,2
6879,90,opted_out,3
6880,30,delivered,1
6880,60,delivered,2
6880,90,delivered,3
6881,30,delivered,1
6881,60,delivered,2
6881,90,delivered,3
6883,30,delivered,1
6883,60,delivered,2
6883,90,delivered,3
6884,30,delivered,1
6884,60,delivered,2
6884,90,opted_out,3
6887,30,delivered,1
6887,60,delivered,2
6887,90,delivered,3
6888,30,delivered,1
6888,60,delivered,2
6888,90,delivered,3
6891,30,delivered,1
6891,60,delivered,2
6891,90,delivered,3
6892,30,delivered,1
6892,60,delivered,2
6892,90,delivered,3
6895,30,delivered,1
6895,60,delivered,2
6895,90,delivered,3
6899,30,delivered,1
6899,60,delivered,2
6899,90,delivered,3
6900,30,delivered,1
6900,60,delivered,2
6900,90,delivered,3
6902,30,delivered,1
6902,60,delivered,2
6902,90,delivered,3
6903,30,delivered,1
6903,60,delivered,2
6903,90,delivered,3
6906,30,opted_out,1
6906,60,opted_out,2
6906,90,opted_out,3
6907,30,delivered,1
6907,60,delivered,2
6907,90,delivered,3
6910,30,delivered,1
6910,60,delivered,2
6910,90,delivered,3
6911,30,delivered,1
6911,60,opted_out,2
6911,90,opted_out,3
6912,30,delivered,1
6912,60,delivered,2
6912,90,delivered,3
6917,30,delivered,1
6917,60,opted_out,2
6917,90,opted_out,3
6918,30,delivered,1
6918,60,delivered,2
6918,90,delivered,3
6919,30,delivered,1
6919,60,delivered,2
6919,90,delivered,3
6920,30,delivered,1
6920,60,delivered,2
6920,90,opted_out,3
6921,30,delivered,1
6921,60,delivered,2
6921,90,delivered,3
6922,30,delivered,1
6922,60,delivered,2
6922,90,delivered,3
6928,30,opted_out,1
6928,60,opted_out,2
6928,90,opted_out,3
6929,30,delivered,1
6929,60,delivered,2
6929,90,delivered,3
6931,30,delivered,1
6931,60,delivered,2
6931,90,delivered,3
6932,30,delivered,1
6932,60,delivered,2
6932,90,delivered,3
6934,30,delivered,1
6934,60,delivered,2
6934,90,delivered,3
6935,30,opted_out,1
6935,60,opted_out,2
6935,90,opted_out,3
6938,30,delivered,1
6938,60,delivered,2
6938,90,opted_out,3
6939,30,delivered,1
6939,60,opted_out,2
6939,90,opted_out,3
6942,30,opted_out,1
6942,60,opted_out,2
6942,90,opted_out,3
6943,30,opted_out,1
6943,60,opted_out,2
6943,90,opted_out,3
6945,30,delivered,1
6945,60,delivered,2
6945,90,delivered,3
6946,30,delivered,1
6946,60,delivered,2
6946,90,delivered,3
6947,30,delivered,1
6947,60,delivered,2
6947,90,delivered,3
6948,30,delivered,1
6948,60,delivered,2
6948,90,delivered,3
6950,30,delivered,1
6950,60,delivered,2
6950,90,delivered,3
6952,30,delivered,1
6952,60,delivered,2
6952,90,delivered,3
6953,30,delivered,1
6953,60,delivered,2
6953,90,delivered,3
6955,30,delivered,1
6955,60,delivered,2
6955,90,delivered,3
6956,30,delivered,1
6956,60,delivered,2
6956,90,delivered,3
6957,30,delivered,1
6957,60,delivered,2
6957,90,opted_out,3
6960,30,delivered,1
6960,60,delivered,2
6960,90,delivered,3
6961,30,delivered,1
6961,60,delivered,2
6961,90,delivered,3
6964,30,delivered,1
6964,60,delivered,2
6964,90,opted_out,3
6965,30,delivered,1
6965,60,delivered,2
6965,90,delivered,3
6967,30,opted_out,1
6967,60,opted_out,2
6967,90,opted_out,3
6969,30,delivered,1
6969,60,delivered,2
6969,90,delivered,3
6974,30,opted_out,1
6974,60,opted_out,2
6974,90,opted_out,3
6977,30,opted_out,1
6977,60,opted_out,2
6977,90,opted_out,3
6978,30,opted_out,1
6978,60,opted_out,2
6978,90,opted_out,3
6979,30,opted_out,1
6979,60,opted_out,2
6979,90,opted_out,3
6981,30,delivered,1
6981,60,delivered,2
6981,90,delivered,3
6982,30,delivered,1
6982,60,delivered,2
6982,90,delivered,3
6985,30,delivered,1
6985,60,delivered,2
6985,90,delivered,3
6986,30,delivered,1
6986,60,delivered,2
6986,90,delivered,3
6989,30,delivered,1
6989,60,delivered,2
6989,90,delivered,3
6990,30,delivered,1
6990,60,delivered,2
6990,90,opted_out,3
6991,30,delivered,1
6991,60,delivered,2
6991,90,delivered,3
6992,30,delivered,1
6992,60,delivered,2
6992,90,delivered,3
6993,30,delivered,1
6993,60,delivered,2
6993,90,delivered,3
6999,30,delivered,1
6999,60,delivered,2
6999,90,delivered,3
7000,30,delivered,1
7000,60,delivered,2
7000,90,opted_out,3
7003,30,delivered,1
7003,60,delivered,2
7003,90,delivered,3
7004,30,delivered,1
7004,60,delivered,2
7004,90,delivered,3
7006,30,delivered,1
7006,60,delivered,2
7006,90,opted_out,3
7008,30,opted_out,1
7008,60,opted_out,2
7008,90,opted_out,3
7010,30,delivered,1
7010,60,delivered,2
7010,90,delivered,3
7011,30,delivered,1
7011,60,delivered,2
7011,90,delivered,3
7013,30,delivered,1
7013,60,delivered,2
7013,90,opted_out,3
7014,30,delivered,1
7014,60,delivered,2
7014,90,delivered,3
7015,30,delivered,1
7015,60,delivered,2
7015,90,delivered,3
7016,30,delivered,1
7016,60,delivered,2
7016,90,delivered,3
7017,30,opted_out,1
7017,60,opted_out,2
7017,90,opted_out,3
7018,30,delivered,1
7018,60,delivered,2
7018,90,delivered,3
7019,30,delivered,1
7019,60,opted_out,2
7019,90,opted_out,3
7022,30,delivered,1
7022,60,delivered,2
7022,90,delivered,3
7027,30,delivered,1
7027,60,delivered,2
7027,90,delivered,3
7028,30,delivered,1
7028,60,delivered,2
7028,90,delivered,3
7031,30,delivered,1
7031,60,opted_out,2
7031,90,opted_out,3
7032,30,delivered,1
7032,60,delivered,2
7032,90,delivered,3
7033,30,delivered,1
7033,60,delivered,2
7033,90,delivered,3
7034,30,delivered,1
7034,60,delivered,2
7034,90,delivered,3
7036,30,delivered,1
7036,60,delivered,2
7036,90,delivered,3
7039,30,delivered,1
7039,60,delivered,2
7039,90,delivered,3
7041,30,delivered,1
7041,60,delivered,2
7041,90,delivered,3
7042,30,delivered,1
7042,60,delivered,2
7042,90,delivered,3
7043,30,delivered,1
7043,60,delivered,2
7043,90,delivered,3
7044,30,opted_out,1
7044,60,opted_out,2
