pid,prf_class,prf_device,prf_first_login,prf_pn_status,prf_stop_comms
6139,moderate,ios,12,enabled,False
6140,passive,android,0,enabled,False
6141,passive,ios,6,enabled,False
6142,moderate,ios,5,enabled,False
6143,high_engager,ios,10,disabled,False
6144,high_engager,android,11,enabled,False
6145,high_engager,ios,4,enabled,False
6146,moderate,android,2,enabled,True
6147,passive,ios,7,enabled,False
6148,passive,ios,2,disabled,True
6149,moderate,ios,4,enabled,False
6150,high_engager,ios,4,disabled,False
6151,high_engager,android,11,enabled,False
6152,passive,android,5,enabled,False
6153,passive,ios,4,disabled,False
6154,passive,ios,8,enabled,False
6155,moderate,ios,1,enabled,False
6156,high_engager,ios,6,disabled,False
6157,passive,android,12,enabled,False
6158,passive,android,11,enabled,False
6159,moderate,ios,2,disabled,False
6160,high_engager,ios,12,enabled,False
6161,moderate,ios,10,disabled,False
6162,passive,android,11,enabled,False
6163,passive,android,2,disabled,False
6164,passive,android,11,enabled,False
6165,passive,ios,6,disabled,False
6166,moderate,ios,11,enabled,False
6167,passive,ios,3,enabled,False
6168,passive,android,5,enabled,False
6169,moderate,android,0,disabled,False
6170,passive,ios,11,disabled,False
6171,high_engager,ios,12,disabled,False
6172,passive,android,2,enabled,False
6173,moderate,android,10,enabled,False
6174,moderate,ios,12,enabled,False
6175,high_engager,android,10,unknown,False
6176,high_engager,ios,12,enabled,False
6177,high_engager,ios,3,enabled,False
6178,passive,ios,10,disabled,False
6179,moderate,android,12,enabled,False
6180,passive,android,10,enabled,False
6181,passive,android,11,disabled,False
6182,high_engager,ios,13,enabled,False
6183,moderate,ios,12,enabled,False
6184,high_engager,android,11,enabled,False
6185,moderate,android,3,disabled,False
6186,passive,ios,8,enabled,False
6187,high_engager,ios,6,enabled,False
6188,passive,ios,13,enabled,False
6189,high_engager,ios,2,unknown,False
6190,moderate,android,5,enabled,False
6191,passive,ios,10,enabled,False
6192,passive,ios,12,enabled,False
6193,moderate,ios,6,enabled,False
6194,high_engager,android,10,enabled,False
6195,moderate,android,3,enabled,False
6196,moderate,android,12,enabled,False
6197,moderate,ios,7,disabled,False
6198,moderate,android,3,disabled,False
6199,high_engager,ios,2,enabled,False
6200,high_engager,ios,5,enabled,True
6201,passive,ios,3,enabled,False
6202,moderate,ios,5,enabled,False
6203,moderate,android,12,enabled,False
6204,high_engager,android,9,disabled,False
6205,high_engager,ios,7,disabled,False
6206,moderate,android,7,enabled,True
6207,moderate,android,9,enabled,False
6208,high_engager,ios,2,enabled,False
6209,passive,ios,0,disabled,False
6210,passive,android,5,disabled,False
6211,moderate,ios,8,unknown,False
6212,passive,ios,11,enabled,False
6213,high_engager,android,13,disabled,False
6214,high_engager,android,8,enabled,False
6215,high_engager,android,5,disabled,False
6216,high_engager,ios,9,enabled,False
6217,moderate,android,3,enabled,False
6218,high_engager,android,1,enabled,False
6219,moderate,android,8,enabled,False
6220,high_engager,ios,6,enabled,True
6221,moderate,ios,4,disabled,False
6222,passive,android,12,enabled,True
6223,moderate,android,12,enabled,False
6224,high_engager,android,12,enabled,False
6225,high_engager,android,8,enabled,False
6226,passive,ios,13,enabled,False
6227,passive,ios,0,enabled,False
6228,moderate,android,12,disabled,True
6229,high_engager,android,0,enabled,False
6230,moderate,ios,4,enabled,True
6231,high_engager,android,7,disabled,False
6232,high_engager,ios,5,enabled,False
6233,moderate,android,0,enabled,False
6234,passive,android,9,enabled,True
6235,passive,android,6,enabled,True
6236,moderate,ios,3,enabled,False
6237,moderate,android,0,enabled,False
6238,passive,android,10,enabled,False
6239,passive,ios,8,disabled,True
6240,passive,android,9,enabled,False
6241,moderate,ios,11,enabled,False
6242,moderate,ios,7,enabled,False
6243,passive,android,0,unknown,False
6244,moderate,ios,13,disabled,False
6245,high_engager,ios,6,disabled,False
6246,passive,ios,9,enabled,True
6247,moderate,ios,2,enabled,False
6248,passive,ios,0,disabled,False
6249,passive,ios,6,enabled,False
6250,moderate,android,0,enabled,True
6251,moderate,ios,3,unknown,True
6252,moderate,android,11,enabled,True
6253,moderate,ios,6,disabled,False
6254,moderate,ios,4,enabled,False
6255,moderate,ios,0,enabled,False
6256,high_engager,android,3,disabled,False
6257,passive,ios,12,enabled,True
6258,passive,ios,7,enabled,False
6259,high_engager,ios,6,disabled,False
6260,high_engager,ios,9,unknown,False
6261,passive,ios,13,enabled,False
6262,passive,android,7,enabled,False
6263,high_engager,ios,4,enabled,False
6264,passive,ios,10,enabled,False
6265,passive,ios,1,enabled,False
6266,passive,android,6,enabled,False
6267,moderate,android,3,enabled,False
6268,passive,android,12,enabled,False
6269,high_engager,android,10,disabled,False
6270,passive,android,9,disabled,False
6271,passive,ios,9,disabled,False
6272,moderate,android,6,enabled,False
6273,passive,android,1,enabled,False
6274,passive,android,11,enabled,False
6275,passive,ios,8,enabled,False
6276,moderate,ios,0,enabled,False
6277,moderate,android,13,disabled,False
6278,moderate,android,13,enabled,False
6279,passive,ios,13,enabled,False
6280,passive,android,4,enabled,False
6281,moderate,android,2,enabled,False
6282,passive,ios,1,enabled,False
6283,high_engager,ios,10,enabled,False
6284,moderate,android,4,enabled,False
6285,moderate,ios,11,enabled,False
6286,passive,android,10,disabled,False
6287,moderate,ios,11,enabled,False
6288,moderate,android,1,enabled,False
6289,moderate,android,10,enabled,False
6290,moderate,android,4,enabled,False
6291,moderate,android,2,enabled,False
6292,passive,android,3,unknown,False
6293,moderate,ios,9,enabled,False
6294,high_engager,android,0,enabled,False
6295,high_engager,ios,1,enabled,False
6296,passive,android,2,enabled,False
6297,high_engager,android,12,disabled,False
6298,moderate,android,6,enabled,False
6299,high_engager,android,3,enabled,False
6300,high_engager,android,1,enabled,False
6301,passive,android,0,disabled,False
6302,high_engager,ios,12,enabled,False
6303,high_engager,ios,3,enabled,False
6304,high_engager,ios,1,unknown,False
6305,passive,ios,13,disabled,False
6306,passive,ios,1,disabled,False
6307,moderate,android,3,enabled,False
6308,passive,android,4,enabled,False
6309,passive,ios,10,enabled,False
6310,moderate,ios,8,enabled,False
6311,moderate,ios,9,enabled,False
6312,high_engager,ios,10,disabled,False
6313,high_engager,android,7,enabled,False
6314,moderate,ios,2,disabled,False
6315,moderate,ios,1,enabled,False
6316,high_engager,android,2,enabled,False
6317,high_engager,android,1,enabled,False
6318,passive,android,3,enabled,False
6319,passive,ios,5,disabled,False
6320,passive,android,12,disabled,False
6321,passive,android,6,enabled,False
6322,high_engager,ios,6,enabled,False
6323,passive,android,3,enabled,False
6324,moderate,android,11,enabled,False
6325,high_engager,android,13,disabled,False
6326,high_engager,android,12,disabled,False
6327,high_engager,android,13,disabled,False
6328,passive,ios,9,enabled,False
6329,moderate,ios,7,disabled,False
6330,moderate,android,6,disabled,False
6331,passive,android,7,enabled,True
6332,moderate,android,13,enabled,False
6333,moderate,ios,9,disabled,False
6334,moderate,android,2,enabled,False
6335,moderate,android,6,enabled,False
6336,high_engager,android,2,enabled,True
6337,high_engager,android,11,unknown,False
6338,moderate,ios,6,enabled,False
6339,high_engager,android,4,enabled,False
6340,high_engager,ios,3,disabled,False
6341,moderate,ios,11,enabled,False
6342,high_engager,ios,11,enabled,False
6343,high_engager,ios,3,enabled,False
6344,moderate,ios,4,enabled,False
6345,high_engager,ios,13,enabled,False
6346,moderate,ios,12,unknown,False
6347,moderate,ios,0,enabled,False
6348,moderate,ios,10,disabled,False
6349,high_engager,android,10,enabled,False
6350,high_engager,ios,10,enabled,False
6351,passive,ios,7,enabled,False
6352,moderate,ios,7,disabled,False
6353,moderate,android,9,enabled,False
6354,passive,android,13,enabled,True
6355,passive,android,6,enabled,False
6356,passive,ios,12,disabled,False
6357,high_engager,ios,0,disabled,False
6358,passive,android,3,enabled,False
6359,high_engager,ios,12,enabled,False
6360,moderate,ios,0,disabled,False
6361,moderate,ios,0,enabled,False
6362,passive,android,12,enabled,False
6363,moderate,ios,8,enabled,False
6364,passive,ios,0,enabled,False
6365,high_engager,ios,2,unknown,False
6366,high_engager,ios,8,unknown,False
6367,passive,ios,2,enabled,False
6368,passive,android,11,disabled,False
6369,high_engager,ios,0,enabled,False
6370,high_engager,android,0,enabled,False
6371,passive,android,0,enabled,False
6372,moderate,ios,3,enabled,False
6373,moderate,ios,12,enabled,False
6374,high_engager,ios,11,enabled,False
6375,high_engager,android,2,enabled,False
6376,passive,android,10,enabled,False
6377,moderate,android,11,enabled,False
6378,passive,android,3,enabled,False
6379,high_engager,ios,5,enabled,False
6380,high_engager,android,4,enabled,True
6381,moderate,android,5,enabled,False
6382,moderate,ios,13,enabled,False
6383,passive,android,5,enabled,False
6384,high_engager,android,1,disabled,True
6385,moderate,android,1,disabled,False
6386,passive,android,6,enabled,False
6387,moderate,ios,8,enabled,False
6388,passive,android,5,disabled,False
6389,passive,ios,7,disabled,False
6390,moderate,android,7,enabled,False
6391,passive,android,7,enabled,False
6392,passive,ios,5,enabled,True
6393,moderate,ios,7,enabled,False
6394,high_engager,ios,2,enabled,False
6395,passive,android,2,enabled,False
6396,high_engager,android,11,disabled,False
6397,high_engager,android,12,enabled,False
6398,moderate,android,8,disabled,False
6399,passive,android,2,enabled,False
6400,passive,android,7,enabled,False
6401,moderate,android,3,enabled,False
6402,passive,ios,13,disabled,False
6403,moderate,ios,4,enabled,False
6404,passive,android,9,enabled,False
6405,moderate,ios,11,disabled,False
6406,passive,ios,6,enabled,False
6407,moderate,android,6,disabled,False
6408,passive,android,11,enabled,False
6409,moderate,android,12,enabled,False
6410,moderate,android,12,enabled,False
6411,moderate,ios,12,enabled,False
6412,high_engager,android,2,enabled,False
6413,moderate,android,1,enabled,False
6414,moderate,ios,5,enabled,False
6415,moderate,ios,10,enabled,False
6416,high_engager,ios,10,enabled,False
6417,passive,android,7,disabled,False
6418,moderate,ios,9,enabled,False
6419,moderate,ios,9,enabled,False
6420,moderate,ios,2,enabled,False
6421,moderate,ios,11,enabled,False
6422,passive,android,6,disabled,False
6423,passive,android,6,enabled,False
6424,moderate,android,6,enabled,False
6425,passive,android,9,enabled,False
6426,moderate,android,4,enabled,False
6427,high_engager,android,10,enabled,False
6428,moderate,android,3,enabled,False
6429,moderate,ios,11,enabled,False
6430,passive,ios,9,enabled,False
6431,high_engager,ios,1,unknown,False
6432,moderate,android,11,disabled,False
6433,high_engager,android,2,disabled,False
6434,passive,ios,12,enabled,False
6435,high_engager,ios,5,enabled,False
6436,moderate,ios,0,enabled,False
6437,moderate,android,1,disabled,False
6438,moderate,ios,4,enabled,False
6439,moderate,android,9,enabled,True
6440,high_engager,android,10,disabled,False
6441,passive,ios,9,enabled,False
6442,moderate,android,7,enabled,False
6443,moderate,ios,9,enabled,False
6444,moderate,ios,12,enabled,False
6445,high_engager,ios,1,enabled,False
6446,moderate,ios,13,enabled,True
6447,moderate,android,13,enabled,False
6448,moderate,ios,1,enabled,False
6449,moderate,android,4,enabled,False
6450,passive,ios,1,enabled,False
6451,moderate,android,9,disabled,False
6452,moderate,ios,8,enabled,False
6453,passive,android,4,disabled,False
6454,moderate,android,6,enabled,False
6455,moderate,ios,1,disabled,False
6456,high_engager,ios,3,enabled,False
6457,moderate,ios,1,enabled,False
6458,high_engager,ios,3,enabled,False
6459,high_engager,android,1,disabled,False
6460,moderate,ios,8,enabled,False
6461,moderate,android,2,disabled,False
6462,passive,android,3,enabled,False
6463,high_engager,ios,0,disabled,False
6464,passive,ios,1,enabled,False
6465,passive,ios,10,enabled,False
6466,passive,ios,12,enabled,True
6467,passive,ios,6,enabled,False
6468,passive,ios,9,enabled,False
6469,high_engager,ios,10,enabled,False
6470,moderate,ios,12,enabled,True
6471,passive,android,1,enabled,False
6472,passive,ios,2,disabled,False
6473,passive,android,4,enabled,False
6474,moderate,android,1,enabled,False
6475,passive,android,11,enabled,False
6476,moderate,android,10,disabled,False
6477,moderate,ios,0,disabled,False
6478,passive,android,6,enabled,False
6479,moderate,android,8,disabled,False
6480,passive,android,12,enabled,False
6481,moderate,ios,9,unknown,False
6482,passive,android,11,disabled,False
6483,moderate,ios,9,enabled,False
6484,moderate,android,4,disabled,False
6485,passive,ios,13,enabled,False
6486,passive,android,12,enabled,False
6487,passive,android,2,enabled,False
6488,moderate,ios,1,enabled,False
6489,high_engager,android,10,enabled,False
6490,passive,ios,0,disabled,True
6491,passive,android,10,unknown,False
6492,moderate,android,4,enabled,True
6493,passive,android,3,enabled,False
6494,moderate,ios,13,disabled,False
6495,moderate,ios,4,disabled,False
6496,high_engager,ios,8,enabled,False
6497,passive,ios,5,disabled,False
6498,passive,ios,8,disabled,False
6499,high_engager,android,9,enabled,True
6500,high_engager,ios,6,enabled,True
6501,moderate,ios,0,enabled,False
6502,passive,ios,0,disabled,False
6503,passive,ios,7,enabled,False
6504,moderate,ios,6,disabled,False
6505,passive,ios,0,enabled,False
6506,moderate,android,9,enabled,False
6507,moderate,ios,6,disabled,False
6508,passive,android,8,disabled,False
6509,high_engager,android,12,enabled,False
6510,high_engager,ios,7,disabled,False
6511,high_engager,ios,0,disabled,False
6512,passive,android,6,enabled,False
6513,moderate,android,4,enabled,False
6514,moderate,ios,11,unknown,False
6515,moderate,ios,2,enabled,False
6516,passive,ios,5,enabled,False
6517,high_engager,ios,6,enabled,False
6518,passive,android,10,enabled,False
6519,moderate,ios,2,enabled,False
6520,moderate,ios,7,enabled,False
6521,moderate,ios,3,enabled,False
6522,high_engager,android,12,enabled,False
6523,passive,android,13,enabled,False
6524,moderate,android,1,enabled,False
6525,high_engager,android,11,enabled,False
6526,passive,ios,10,enabled,False
6527,moderate,ios,13,enabled,False
6528,moderate,ios,1,disabled,False
6529,high_engager,ios,3,enabled,False
6530,passive,ios,13,enabled,False
6531,moderate,android,7,disabled,False
6532,passive,ios,11,enabled,False
6533,high_engager,ios,7,disabled,False
6534,passive,ios,5,enabled,False
6535,moderate,android,5,enabled,False
6536,high_engager,ios,10,enabled,False
6537,passive,android,13,disabled,False
6538,moderate,android,1,disabled,False
6539,high_engager,android,4,enabled,False
6540,high_engager,ios,9,enabled,True
6541,passive,ios,5,enabled,False
6542,passive,android,12,unknown,False
6543,passive,ios,0,enabled,False
6544,passive,android,0,enabled,False
6545,moderate,ios,4,enabled,False
6546,high_engager,android,5,disabled,False
6547,moderate,android,9,enabled,False
6548,high_engager,ios,3,enabled,False
6549,high_engager,android,8,disabled,False
6550,moderate,ios,6,disabled,False
6551,moderate,ios,3,enabled,False
6552,passive,ios,10,enabled,False
6553,high_engager,ios,2,enabled,False
6554,high_engager,ios,5,disabled,False
6555,moderate,android,13,disabled,False
6556,high_engager,ios,4,enabled,False
6557,moderate,ios,3,disabled,False
6558,passive,ios,6,enabled,False
6559,high_engager,ios,3,enabled,False
6560,high_engager,android,3,enabled,False
6561,passive,ios,4,enabled,False
6562,passive,android,11,enabled,True
6563,high_engager,ios,3,unknown,False
6564,moderate,ios,1,enabled,False
6565,high_engager,ios,8,disabled,False
6566,passive,android,10,disabled,False
6567,high_engager,ios,0,disabled,False
6568,passive,ios,2,enabled,False
6569,high_engager,ios,11,enabled,False
6570,high_engager,ios,7,enabled,False
6571,high_engager,ios,2,enabled,False
6572,moderate,ios,11,enabled,False
6573,passive,android,0,enabled,True
6574,high_engager,android,6,enabled,False
6575,high_engager,ios,10,enabled,False
6576,moderate,android,2,enabled,False
6577,high_engager,ios,9,enabled,False
6578,moderate,ios,0,enabled,False
6579,moderate,ios,12,enabled,False
6580,moderate,ios,7,enabled,False
6581,passive,ios,11,disabled,False
6582,high_engager,android,7,enabled,False
6583,moderate,ios,2,enabled,False
6584,moderate,ios,12,enabled,False
6585,moderate,ios,3,enabled,False
6586,passive,ios,12,disabled,False
6587,high_engager,ios,12,disabled,False
6588,high_engager,ios,9,disabled,False
6589,high_engager,ios,1,enabled,False
6590,moderate,ios,0,enabled,False
6591,high_engager,ios,12,enabled,False
6592,high_engager,android,7,disabled,False
6593,passive,ios,2,unknown,False
6594,passive,ios,2,enabled,False
6595,high_engager,ios,2,enabled,False
6596,high_engager,android,1,enabled,False
6597,moderate,ios,13,enabled,False
6598,passive,ios,11,unknown,False
6599,moderate,ios,2,disabled,False
6600,moderate,android,2,enabled,False
6601,passive,ios,4,disabled,False
6602,passive,android,11,enabled,False
6603,passive,ios,6,disabled,False
6604,high_engager,ios,3,enabled,False
6605,passive,ios,4,disabled,False
6606,high_engager,android,2,enabled,False
6607,moderate,android,2,enabled,False
6608,passive,android,6,enabled,False
6609,passive,ios,0,enabled,False
6610,moderate,android,2,enabled,False
6611,passive,ios,4,enabled,True
6612,high_engager,ios,10,enabled,False
6613,passive,android,13,enabled,False
6614,passive,ios,13,enabled,False
6615,passive,android,11,enabled,False
6616,high_engager,ios,7,enabled,False
6617,high_engager,ios,5,enabled,False
6618,high_engager,android,3,disabled,False
6619,passive,ios,6,enabled,False
6620,moderate,ios,11,disabled,False
6621,high_engager,android,7,disabled,True
6622,moderate,android,4,unknown,False
6623,moderate,ios,5,disabled,False
6624,moderate,ios,5,disabled,True
6625,passive,ios,12,disabled,False
6626,high_engager,ios,4,disabled,False
6627,passive,android,9,enabled,False
6628,passive,android,12,unknown,False
6629,passive,ios,4,enabled,False
6630,moderate,ios,1,disabled,False
6631,moderate,ios,13,enabled,False
6632,passive,android,0,enabled,False
6633,high_engager,ios,3,disabled,False
6634,moderate,ios,4,enabled,False
6635,high_engager,android,0,disabled,False
6636,passive,android,9,disabled,True
6637,passive,ios,3,enabled,False
6638,passive,ios,0,disabled,False
6639,passive,android,1,enabled,False
6640,moderate,android,7,disabled,False
6641,moderate,ios,10,disabled,False
6642,moderate,android,13,enabled,False
6643,moderate,android,6,enabled,False
6644,high_engager,ios,8,enabled,False
6645,moderate,ios,6,enabled,False
6646,passive,ios,6,enabled,False
6647,moderate,ios,8,enabled,False
6648,passive,ios,9,disabled,False
6649,moderate,ios,9,disabled,False
6650,moderate,android,11,disabled,False
6651,high_engager,ios,7,unknown,False
6652,moderate,android,9,enabled,False
6653,moderate,android,10,disabled,False
6654,passive,ios,5,enabled,False
6655,high_engager,ios,4,enabled,False
6656,high_engager,ios,1,enabled,True
6657,passive,ios,5,enabled,False
6658,moderate,android,5,disabled,False
6659,moderate,ios,2,enabled,False
6660,high_engager,ios,7,enabled,True
6661,moderate,ios,12,enabled,False
6662,passive,ios,8,enabled,False
6663,moderate,ios,0,disabled,False
6664,high_engager,ios,6,enabled,False
6665,moderate,ios,0,enabled,False
6666,moderate,ios,12,enabled,True
6667,high_engager,android,13,enabled,False
6668,moderate,ios,13,enabled,False
6669,high_engager,ios,13,disabled,False
6670,passive,ios,6,enabled,False
6671,high_engager,android,10,enabled,False
6672,moderate,ios,2,enabled,False
6673,high_engager,ios,12,disabled,False
6674,passive,android,1,enabled,True
6675,passive,ios,4,enabled,False
6676,high_engager,android,8,enabled,False
6677,moderate,ios,11,disabled,False
6678,passive,ios,0,unknown,False
6679,passive,android,11,disabled,False
6680,high_engager,ios,2,enabled,False
6681,moderate,ios,4,enabled,False
6682,moderate,ios,10,enabled,False
6683,moderate,ios,2,enabled,False
6684,passive,ios,1,enabled,False
6685,high_engager,android,2,disabled,False
6686,passive,ios,2,enabled,True
6687,high_engager,android,3,enabled,False
6688,high_engager,ios,13,enabled,False
6689,moderate,ios,10,enabled,False
6690,passive,ios,9,enabled,False
6691,moderate,ios,4,disabled,False
6692,passive,android,11,enabled,False
6693,moderate,ios,8,disabled,False
6694,moderate,android,7,enabled,False
6695,high_engager,android,1,enabled,False
6696,high_engager,ios,8,enabled,True
6697,moderate,android,10,enabled,False
6698,high_engager,android,6,unknown,False
6699,passive,ios,0,disabled,False
6700,moderate,android,2,enabled,False
6701,moderate,android,0,enabled,True
6702,high_engager,ios,13,disabled,False
6703,moderate,android,9,enabled,True
6704,high_engager,ios,12,enabled,False
6705,passive,ios,9,enabled,False
6706,high_engager,ios,2,disabled,False
6707,moderate,ios,6,enabled,False
6708,passive,android,10,disabled,True
6709,passive,android,5,enabled,False
6710,passive,android,3,unknown,False
6711,high_engager,ios,4,enabled,False
6712,high_engager,ios,10,disabled,True
6713,high_engager,android,12,enabled,False
6714,passive,android,10,disabled,False
6715,passive,android,5,enabled,False
6716,moderate,android,9,enabled,False
6717,passive,ios,13,enabled,True
6718,moderate,ios,10,disabled,False
6719,passive,ios,7,enabled,False
6720,high_engager,android,11,disabled,True
6721,passive,ios,5,disabled,False
6722,moderate,ios,7,disabled,False
6723,moderate,ios,7,enabled,False
6724,moderate,ios,1,enabled,True
6725,moderate,ios,13,enabled,False
6726,passive,android,7,enabled,False
6727,high_engager,android,1,enabled,False
6728,high_engager,ios,10,enabled,False
6729,moderate,ios,5,enabled,False
6730,passive,ios,4,enabled,False
6731,moderate,android,6,unknown,False
6732,passive,android,13,disabled,False
6733,moderate,ios,4,enabled,False
6734,passive,ios,6,enabled,False
6735,passive,android,3,disabled,False
6736,passive,android,4,enabled,False
6737,moderate,android,0,disabled,False
6738,passive,ios,12,enabled,True
6739,moderate,ios,5,enabled,False
6740,moderate,ios,6,disabled,False
6741,high_engager,android,10,enabled,False
6742,moderate,ios,0,enabled,True
6743,high_engager,android,12,enabled,False
6744,passive,ios,4,unknown,False
6745,passive,ios,11,enabled,True
6746,moderate,ios,2,enabled,False
6747,high_engager,android,5,enabled,False
6748,moderate,android,12,unknown,False
6749,passive,ios,0,enabled,False
6750,high_engager,ios,4,enabled,False
6751,passive,ios,12,enabled,True
6752,high_engager,ios,6,disabled,True
6753,moderate,ios,7,enabled,False
6754,passive,ios,5,enabled,True
6755,moderate,android,6,enabled,False
6756,high_engager,ios,6,disabled,False
6757,passive,android,0,enabled,False
6758,passive,ios,7,enabled,False
6759,high_engager,ios,2,enabled,False
6760,moderate,ios,5,disabled,False
6761,moderate,android,6,enabled,False
6762,moderate,android,2,enabled,False
6763,moderate,android,0,enabled,False
6764,passive,ios,10,enabled,False
6765,moderate,android,7,disabled,True
6766,moderate,ios,5,disabled,False
6767,moderate,ios,2,enabled,False
6768,high_engager,ios,11,disabled,False
6769,high_engager,android,2,enabled,False
6770,passive,android,6,enabled,False
6771,moderate,android,9,enabled,False
6772,moderate,android,13,enabled,False
6773,passive,android,4,disabled,True
6774,passive,android,13,disabled,True
6775,passive,ios,5,enabled,False
6776,moderate,ios,12,enabled,False
6777,high_engager,android,5,enabled,False
6778,high_engager,ios,7,disabled,False
6779,high_engager,ios,13,enabled,False
6780,moderate,ios,1,enabled,False
6781,moderate,ios,7,enabled,False
6782,passive,android,7,disabled,False
6783,passive,android,5,enabled,False
6784,moderate,ios,5,enabled,True
6785,passive,android,8,enabled,False
6786,moderate,ios,0,disabled,False
6787,high_engager,ios,3,enabled,False
6788,passive,ios,6,disabled,False
6789,high_engager,ios,8,disabled,False
6790,passive,ios,10,enabled,False
6791,high_engager,ios,2,unknown,True
6792,passive,android,9,enabled,False
6793,passive,ios,4,disabled,False
6794,high_engager,ios,11,enabled,True
6795,passive,ios,8,enabled,False
6796,passive,ios,13,enabled,False
6797,moderate,android,2,disabled,False
6798,moderate,android,10,enabled,True
6799,high_engager,ios,1,unknown,False
6800,moderate,ios,8,enabled,False
6801,passive,android,10,enabled,False
6802,high_engager,android,9,enabled,False
6803,moderate,android,11,disabled,False
6804,moderate,android,8,disabled,False
6805,passive,android,13,disabled,False
6806,moderate,android,3,enabled,False
6807,passive,android,10,enabled,False
6808,passive,android,1,disabled,False
6809,moderate,android,4,enabled,False
6810,passive,android,8,enabled,False
6811,moderate,ios,9,disabled,False
6812,moderate,ios,13,enabled,False
6813,moderate,android,10,enabled,False
6814,moderate,android,3,enabled,False
6815,passive,android,8,enabled,True
6816,moderate,ios,11,enabled,False
6817,moderate,android,9,enabled,False
6818,moderate,ios,6,disabled,False
6819,passive,ios,11,enabled,False
6820,moderate,ios,8,enabled,False
6821,high_engager,ios,9,enabled,False
6822,high_engager,ios,6,disabled,False
6823,passive,ios,12,enabled,False
6824,moderate,android,4,enabled,False
6825,moderate,ios,13,enabled,False
6826,passive,android,12,enabled,False
6827,moderate,ios,7,enabled,False
6828,moderate,ios,4,unknown,False
6829,moderate,ios,9,enabled,False
6830,high_engager,ios,1,enabled,False
6831,moderate,ios,1,enabled,False
6832,high_engager,ios,4,enabled,False
6833,high_engager,ios,3,enabled,False
6834,passive,ios,9,disabled,False
6835,moderate,android,12,disabled,False
6836,high_engager,android,6,enabled,False
6837,passive,ios,5,disabled,False
6838,passive,ios,3,enabled,False
6839,moderate,ios,9,enabled,False
6840,moderate,ios,13,enabled,False
6841,passive,android,8,enabled,False
6842,high_engager,ios,8,disabled,True
6843,moderate,ios,1,enabled,False
6844,high_engager,ios,13,enabled,False
6845,passive,android,10,unknown,False
6846,passive,android,9,disabled,False
6847,passive,android,8,enabled,False
6848,passive,ios,0,enabled,False
6849,passive,android,2,enabled,False
6850,moderate,ios,10,enabled,False
6851,moderate,android,13,enabled,False
6852,passive,ios,5,enabled,False
6853,high_engager,ios,0,enabled,False
6854,high_engager,android,8,unknown,False
6855,passive,android,5,enabled,False
6856,moderate,android,8,disabled,False
6857,moderate,android,13,enabled,False
6858,high_engager,android,12,disabled,False
6859,passive,ios,13,enabled,False
6860,moderate,android,0,disabled,False
6861,passive,ios,10,enabled,False
6862,moderate,ios,8,disabled,False
6863,passive,ios,1,enabled,False
6864,high_engager,android,0,enabled,False
6865,passive,ios,6,enabled,False
6866,passive,android,2,disabled,False
6867,high_engager,android,5,enabled,False
6868,passive,android,6,disabled,False
6869,moderate,ios,4,enabled,False
6870,high_engager,android,10,disabled,False
6871,passive,ios,5,enabled,False
6872,moderate,ios,1,enabled,False
6873,moderate,ios,5,enabled,True
6874,passive,ios,0,enabled,False
6875,high_engager,ios,11,enabled,False
6876,moderate,android,6,enabled,False
6877,high_engager,ios,10,unknown,False
6878,passive,android,1,disabled,False
6879,passive,ios,4,enabled,False
6880,moderate,android,6,enabled,False
6881,moderate,ios,4,disabled,False
6882,passive,ios,0,enabled,False
6883,passive,ios,2,enabled,False
6884,moderate,ios,11,enabled,False
6885,high_engager,ios,2,unknown,False
6886,passive,android,3,disabled,True
6887,passive,ios,10,enabled,False
6888,moderate,ios,5,disabled,False
6889,moderate,android,0,disabled,False
6890,passive,android,3,enabled,False
6891,moderate,android,4,disabled,False
6892,passive,ios,9,enabled,False
6893,high_engager,android,10,disabled,False
6894,moderate,ios,1,disabled,False
6895,moderate,ios,8,enabled,False
6896,moderate,android,4,unknown,False
6897,passive,android,4,enabled,False
6898,moderate,ios,4,disabled,False
6899,moderate,android,5,enabled,False
6900,moderate,android,13,disabled,False
6901,passive,android,8,enabled,False
6902,moderate,android,11,enabled,False
6903,moderate,android,8,enabled,False
6904,passive,android,3,enabled,False
6905,moderate,ios,12,enabled,False
6906,passive,ios,9,disabled,False
6907,moderate,ios,9,disabled,False
6908,passive,android,11,enabled,False
6909,moderate,android,5,disabled,False
6910,high_engager,ios,10,disabled,False
6911,passive,android,0,unknown,False
6912,moderate,android,10,enabled,False
6913,passive,ios,9,enabled,False
6914,moderate,ios,13,enabled,False
6915,high_engager,ios,6,disabled,False
6916,passive,ios,11,disabled,False
6917,moderate,android,5,enabled,False
6918,moderate,android,0,enabled,False
6919,moderate,ios,0,disabled,False
6920,moderate,android,6,disabled,True
6921,moderate,android,9,disabled,False
6922,moderate,android,8,enabled,False
6923,passive,android,8,enabled,False
6924,moderate,ios,13,enabled,False
6925,moderate,ios,12,disabled,False
6926,passive,ios,7,enabled,False
6927,high_engager,android,5,enabled,False
6928,passive,android,12,enabled,False
6929,moderate,ios,0,enabled,False
6930,passive,android,2,disabled,False
6931,moderate,ios,5,enabled,False
6932,passive,ios,5,enabled,False
6933,moderate,android,1,enabled,False
6934,passive,ios,3,enabled,False
6935,passive,ios,9,disabled,False
6936,moderate,ios,10,enabled,True
6937,moderate,ios,3,enabled,False
