pid,app_active,survey,followup,registration,sms,quiz,reengagement
5904,True,False,False,False,False,False,False
5905,True,True,False,True,True,False,True
5906,True,False,False,True,True,False,False
5907,True,False,False,False,True,False,False
5908,True,False,False,False,True,False,False
5909,True,False,False,True,True,False,False
5910,True,False,True,False,True,False,True
5911,True,False,False,True,False,False,False
5912,True,True,False,True,False,False,False
5913,True,False,False,False,True,False,False
5914,True,False,False,True,False,False,False
5915,True,False,True,False,True,False,True
5916,True,False,True,False,False,False,False
5917,True,False,False,False,False,False,False
5918,True,False,False,True,True,False,True
5919,True,False,False,False,False,False,True
5920,True,False,False,False,True,False,False
5921,True,False,False,True,True,False,False
5922,True,False,False,False,False,False,False
5923,True,False,False,False,False,False,False
5924,True,False,False,False,True,False,False
5925,True,False,False,False,True,False,True
5926,True,False,True,False,True,False,False
5927,True,False,False,True,True,False,True
5928,True,False,False,False,True,False,False
5929,True,False,False,False,True,False,True
5930,True,False,False,False,False,False,False
5931,False,False,False,False,False,False,True
5932,True,False,False,True,False,False,False
5933,True,False,False,False,True,False,False
5934,True,False,False,False,True,False,True
5935,True,False,False,True,True,False,False
5936,True,False,False,False,False,False,False
5937,True,False,True,False,False,True,False
5938,True,False,False,False,True,False,True
5939,True,False,True,False,False,False,True
5940,True,False,False,False,True,False,False
5941,True,False,False,True,True,False,False
5942,True,False,False,True,True,False,False
5943,True,False,False,False,True,False,False
5944,True,False,False,True,True,False,False
5945,True,True,False,True,False,False,True
5946,True,False,False,False,False,False,False
5947,True,False,False,False,True,False,True
5948,True,True,False,True,True,False,True
5949,True,False,False,True,True,False,True
5950,True,False,False,False,False,False,False
5951,True,False,False,False,False,False,False
5952,True,False,False,True,True,False,False
5953,True,False,False,True,False,False,False
5954,True,False,False,False,True,False,False
5955,True,False,True,False,False,False,True
5956,True,False,False,False,True,False,False
5957,True,False,False,False,False,False,False
5958,True,False,False,False,False,False,True
5959,True,False,False,True,True,False,False
5960,True,False,False,False,True,False,False
5961,True,False,False,False,True,False,False
5962,True,False,False,True,True,False,False
5963,True,False,False,False,True,False,False
5964,True,False,True,True,True,False,False
5965,True,False,False,False,True,False,True
5966,True,False,False,False,True,False,True
5967,True,False,False,False,False,False,False
5968,True,False,False,False,True,False,False
5969,True,False,False,True,True,False,True
5970,True,False,False,False,True,False,False
5971,True,False,False,False,False,False,False
5972,True,False,True,False,True,False,True
5973,True,True,False,True,True,False,True
5974,False,False,False,False,True,False,False
5975,True,False,False,True,True,False,False
5976,True,False,False,True,False,False,False
5977,True,False,False,False,True,False,False
5978,True,False,True,False,True,False,False
5979,True,False,True,True,True,False,False
5980,True,False,False,True,True,False,False
5981,True,False,False,False,True,False,False
5982,True,False,False,False,True,False,False
5983,True,False,False,True,False,False,False
5984,True,False,False,False,True,False,True
5985,True,False,True,False,True,False,False
5986,True,False,False,True,False,False,False
5987,True,True,True,True,False,False,False
5988,True,False,True,False,True,False,True
5989,False,False,False,False,False,False,False
5990,True,False,True,False,False,False,False
5991,True,False,True,False,False,False,False
5992,True,True,True,True,True,False,False
5993,False,False,False,False,False,False,False
5994,True,False,True,False,False,False,False
5995,True,False,False,False,False,False,False
5996,True,False,False,False,False,False,False
5997,True,False,False,False,True,False,False
5998,True,False,False,False,False,False,False
5999,True,False,False,False,False,True,False
6000,True,False,False,True,False,True,False
6001,True,False,False,False,True,False,True
6002,True,False,False,False,False,False,False
6003,True,False,False,False,True,False,False
6004,True,False,True,True,False,False,True
6005,True,True,False,True,False,False,False
6006,True,False,False,False,False,False,False
6007,True,False,False,True,False,False,True
6008,True,False,False,False,False,False,False
6009,True,False,False,False,True,False,False
6010,True,False,False,False,True,True,True
6011,True,False,False,False,False,False,True
6012,True,False,False,False,True,False,False
6013,True,False,False,False,False,False,False
6014,True,False,False,True,True,False,False
6015,True,False,False,False,False,False,False
6016,True,False,False,False,False,False,False
6017,True,False,True,False,True,False,False
6018,True,False,False,True,False,False,False
6019,True,False,False,False,True,False,False
6020,True,False,False,False,False,False,False
6021,False,False,True,False,True,False,False
6022,True,False,True,True,True,True,False
6023,True,False,False,True,True,False,False
6024,True,False,False,False,True,False,False
6025,True,False,False,True,False,False,False
6026,True,False,False,False,True,False,True
6027,True,False,False,False,False,False,False
6028,True,False,False,False,False,False,True
6029,True,False,False,False,False,False,False
6030,True,False,False,False,False,False,False
6031,True,False,False,False,False,False,False
6032,True,False,False,False,False,False,False
6033,True,False,False,False,False,False,False
6034,True,False,False,False,True,False,False
6035,True,False,False,True,False,False,False
6036,True,False,False,False,False,False,True
6037,True,False,False,True,True,False,False
6038,True,False,False,False,True,False,False
6039,True,False,False,False,True,False,False
6040,True,False,False,False,False,False,False
6041,True,False,False,False,False,False,False
6042,True,False,False,False,True,False,False
6043,True,False,False,True,True,False,True
6044,False,False,True,False,False,False,False
6045,True,False,False,True,True,False,False
6046,True,False,True,False,False,False,False
6047,True,False,False,True,True,False,False
6048,True,False,False,False,True,False,False
6049,True,False,False,True,True,True,True
6050,True,True,False,True,True,False,False
6051,True,False,False,False,False,False,False
6052,True,False,False,False,True,False,False
6053,True,False,False,False,False,False,False
6054,True,False,False,False,False,False,False
6055,True,False,False,False,False,False,False
6056,True,True,True,True,True,True,False
6057,True,False,False,False,True,False,False
6058,True,False,False,False,True,False,False
6059,True,False,False,True,False,False,False
6060,True,False,False,False,True,False,True
6061,True,False,False,False,False,True,False
6062,True,False,False,False,False,False,True
6063,True,False,False,False,True,False,False
6064,True,False,False,False,True,False,False
6065,True,False,False,False,False,False,False
6066,True,False,False,True,False,False,True
6067,True,False,False,False,True,True,False
6068,True,False,False,False,False,False,True
6069,True,False,False,True,True,False,True
6070,True,False,False,False,False,False,False
6071,True,False,False,True,False,False,False
6072,True,False,True,True,False,False,True
6073,True,False,False,True,True,False,False
6074,True,False,False,True,False,False,True
6075,True,False,False,False,False,False,False
6076,True,False,False,False,True,False,False
6077,True,False,False,True,False,False,False
6078,True,False,False,False,True,False,False
6079,True,False,False,False,False,False,True
6080,True,False,False,True,False,True,False
6081,True,False,False,False,True,False,True
6082,True,False,True,True,True,False,False
6083,True,False,False,False,False,False,False
6084,True,False,False,False,False,False,False
6085,True,False,False,False,True,False,False
6086,True,False,False,True,False,False,True
6087,True,True,False,True,True,False,False
6088,True,False,True,False,True,False,False
6089,True,False,False,True,False,False,False
6090,True,False,False,False,False,False,False
6091,True,False,False,False,True,False,False
6092,True,False,False,False,True,False,False
6093,True,False,False,True,True,True,True
6094,True,False,False,False,True,False,False
6095,True,True,False,True,False,False,False
6096,True,False,False,False,True,True,True
6097,True,False,False,False,True,False,False
6098,True,False,False,False,False,False,False
6099,True,False,False,True,True,False,False
6100,True,False,True,False,True,False,True
6101,True,False,False,False,False,False,False
6102,True,False,True,False,True,False,True
6103,True,False,False,False,True,False,False
6104,True,False,False,False,False,True,False
6105,True,False,False,False,False,False,True
6106,False,False,False,False,False,False,False
6107,True,False,False,True,True,False,False
6108,True,False,True,False,False,False,True
6109,True,False,False,False,False,False,False
6110,True,False,False,False,True,False,False
6111,True,False,False,False,True,False,False
6112,True,False,False,False,False,False,False
6113,True,False,True,True,True,False,False
6114,False,False,False,False,False,False,False
6115,True,False,False,False,True,False,False
6116,True,False,False,True,True,False,True
6117,True,False,False,True,False,True,False
6118,True,True,False,True,False,False,True
6119,True,False,False,True,True,False,False
6120,True,False,False,False,False,False,False
6121,True,False,False,False,False,False,False
6122,True,False,False,False,True,False,False
6123,True,False,False,False,False,False,True
6124,True,False,True,False,False,False,False
6125,True,False,False,False,True,True,False
6126,True,False,False,True,False,False,False
6127,True,False,True,False,False,False,False
6128,True,False,False,False,True,False,True
6129,True,False,False,False,True,False,True
6130,True,False,False,False,False,False,True
6131,True,False,False,False,True,False,False
6132,True,False,False,False,True,False,True
6133,True,False,False,False,False,False,True
6134,True,False,False,False,False,False,False
6135,True,False,False,False,True,False,False
6136,True,False,True,False,True,False,False
6137,False,False,False,False,False,False,False
6138,True,False,True,False,False,False,False
6139,True,False,False,False,True,False,False
6140,True,False,False,False,True,False,True
6141,True,False,False,False,True,False,False
6142,True,False,False,False,True,False,False
6143,True,False,False,False,True,False,True
6144,True,False,False,False,False,False,True
6145,True,False,False,False,True,False,True
6146,True,False,False,False,False,False,False
6147,True,False,False,False,False,False,True
6148,True,False,True,False,False,False,False
6149,True,False,False,False,True,False,False
6150,True,False,False,False,False,False,False
6151,True,False,False,True,True,False,False
6152,True,False,False,True,True,False,False
6153,True,False,False,True,False,False,False
6154,True,True,False,True,False,False,True
6155,True,False,False,True,False,False,False
6156,True,False,False,False,True,False,True
6157,True,False,True,True,False,False,False
6158,True,False,False,True,True,False,False
6159,True,False,True,False,False,False,True
6160,True,False,False,False,True,False,True
6161,True,False,True,False,False,False,False
6162,True,False,False,False,False,False,False
6163,True,False,True,True,True,True,False
6164,True,False,False,False,False,False,False
6165,True,False,False,True,False,False,True
6166,True,False,False,False,False,False,False
6167,True,False,False,True,True,False,False
6168,True,False,False,True,True,False,False
6169,True,False,False,False,True,False,False
6170,True,False,False,False,True,False,False
6171,True,False,False,True,False,False,True
6172,True,False,False,False,True,False,True
6173,True,False,False,False,True,False,False
6174,True,False,True,False,False,False,True
6175,True,False,True,False,False,False,False
6176,False,False,True,False,True,True,False
6177,True,False,False,False,False,False,False
6178,True,False,True,False,True,False,False
6179,True,False,False,True,False,False,False
6180,True,False,False,True,True,False,False
6181,True,False,False,False,True,False,True
6182,True,False,False,False,False,False,False
6183,True,False,False,False,True,False,False
6184,True,False,False,False,True,False,False
6185,True,False,False,False,True,False,True
6186,True,False,True,False,True,False,True
6187,True,False,False,True,False,False,True
6188,True,False,False,False,True,False,True
6189,True,False,False,False,True,False,False
6190,True,False,False,False,False,True,True
6191,True,True,False,True,True,False,False
6192,True,False,False,True,True,False,False
6193,True,False,True,False,True,False,False
6194,True,False,True,False,False,False,True
6195,True,False,True,True,True,False,True
6196,True,False,False,False,False,False,True
6197,True,False,False,False,False,False,False
6198,True,False,True,False,True,False,False
6199,True,False,True,False,False,False,False
6200,True,False,False,True,False,False,True
6201,True,False,False,False,False,False,True
6202,True,False,False,False,False,False,False
6203,True,False,False,False,True,False,True
6204,True,False,False,True,True,False,False
6205,True,False,True,False,False,True,False
6206,True,False,False,False,True,False,False
6207,True,False,False,False,True,False,False
6208,True,False,False,False,True,False,False
6209,True,True,True,True,True,False,False
6210,True,False,False,False,False,False,False
6211,True,False,False,False,True,False,False
6212,True,False,False,False,False,False,False
6213,True,False,False,False,True,True,False
6214,True,False,False,False,False,False,True
6215,True,False,True,False,True,False,False
6216,True,False,False,False,True,False,False
6217,True,False,False,False,True,False,False
6218,True,False,False,True,True,False,True
6219,True,False,False,True,True,False,False
6220,True,True,False,True,False,False,True
6221,True,False,False,False,False,False,False
6222,True,False,False,False,False,True,False
6223,True,False,True,False,True,False,False
6224,True,False,True,False,False,False,False
6225,True,False,False,False,True,False,False
6226,True,False,False,False,False,False,False
6227,True,True,False,True,False,False,True
6228,True,False,False,False,True,False,False
6229,True,False,True,False,False,False,False
6230,True,False,False,False,True,False,True
6231,True,False,False,False,True,False,False
6232,True,False,False,False,False,False,False
6233,True,False,False,True,False,False,False
6234,True,False,False,False,False,False,False
6235,True,False,False,False,True,False,False
6236,True,False,False,True,False,False,True
6237,True,False,False,False,False,False,False
6238,True,False,True,False,True,False,False
6239,True,False,False,False,True,False,False
6240,True,True,True,True,True,False,True
6241,True,True,False,True,False,False,True
6242,True,False,False,True,True,False,False
6243,True,False,False,False,False,False,True
6244,True,False,False,False,True,False,True
6245,True,False,False,False,True,False,False
6246,True,False,False,True,True,False,False
6247,True,False,True,False,True,False,False
6248,False,False,False,False,False,False,True
6249,True,True,False,True,True,False,False
6250,True,False,False,False,True,False,False
6251,True,False,False,False,False,False,True
6252,True,False,False,False,True,False,False
6253,True,False,False,True,False,False,True
6254,True,True,False,True,True,False,True
6255,True,False,False,True,False,False,False
6256,True,False,False,False,True,False,False
6257,True,True,False,True,True,False,False
6258,True,False,False,True,False,False,False
6259,True,False,True,False,True,False,False
6260,True,False,True,False,True,False,True
6261,True,False,False,False,True,False,True
6262,True,False,False,False,True,False,False
6263,True,False,False,False,False,False,False
6264,True,False,False,False,True,False,False
6265,True,False,False,False,False,False,False
6266,True,False,False,True,True,False,False
6267,True,False,False,False,False,False,False
6268,True,False,False,False,True,False,True
6269,True,False,False,False,True,False,False
6270,True,False,False,False,False,True,False
6271,True,False,False,True,False,False,False
6272,True,False,False,False,False,False,True
6273,True,False,False,False,True,False,False
6274,True,False,False,False,False,False,False
6275,True,False,False,False,False,False,False
6276,True,False,False,False,False,False,False
6277,True,False,False,False,True,False,False
6278,True,False,False,False,True,False,False
6279,True,False,True,False,False,False,False
6280,True,False,False,False,True,False,False
6281,True,False,False,False,False,False,False
6282,True,False,False,False,True,False,True
6283,True,False,False,False,False,False,False
6284,True,False,False,True,True,False,False
6285,True,False,False,True,False,False,True
6286,True,False,False,True,False,False,False
6287,True,False,False,True,True,False,False
6288,False,False,True,False,True,False,False
6289,True,False,True,True,True,False,False
6290,True,False,False,True,False,False,False
6291,True,False,True,False,True,False,True
6292,True,False,False,False,False,False,False
6293,True,False,False,False,True,False,False
6294,False,False,False,False,False,False,True
6295,True,False,False,False,True,False,False
6296,True,False,False,True,False,False,False
6297,True,False,False,False,False,False,False
6298,True,False,False,False,False,False,False
6299,True,False,False,False,False,False,False
6300,True,False,False,True,True,False,True
6301,True,False,False,False,True,False,False
6302,True,False,True,False,True,False,False
6303,True,False,True,False,True,False,False
6304,True,False,False,False,True,False,False
6305,True,False,False,False,False,False,False
6306,True,False,False,True,True,False,True
6307,True,False,True,False,False,False,False
6308,True,False,False,False,True,False,False
6309,True,False,False,True,True,False,False
6310,True,False,False,True,True,False,False
6311,True,True,False,True,True,False,False
6312,True,False,False,False,False,False,True
6313,False,False,False,False,False,False,False
6314,True,False,False,False,True,False,False
6315,True,False,False,True,False,False,True
6316,True,False,False,False,True,False,True
6317,True,False,False,True,True,False,False
6318,True,False,False,False,True,False,True
6319,True,False,False,False,True,False,False
6320,True,False,False,False,False,False,False
6321,True,False,False,False,False,False,False
6322,True,False,False,False,False,False,False
6323,True,False,False,True,True,False,False
6324,True,False,True,True,True,False,False
6325,True,False,False,True,True,False,False
6326,True,False,False,False,True,False,True
6327,True,False,False,False,False,False,False
6328,True,False,False,False,True,False,False
6329,True,False,False,False,True,False,False
6330,True,False,False,False,False,False,False
6331,True,False,False,False,True,False,False
6332,True,False,False,True,False,False,False
6333,True,False,False,False,False,False,False
6334,True,True,False,True,False,False,True
6335,True,False,False,False,False,False,False
6336,True,False,False,False,False,False,False
6337,True,False,False,False,False,False,False
6338,True,False,False,False,False,False,False
6339,True,False,False,False,False,False,False
6340,True,False,False,False,True,False,False
6341,True,False,True,False,True,False,False
6342,True,False,False,False,True,False,False
6343,True,False,True,False,False,False,False
6344,True,False,False,True,True,True,False
6345,True,False,False,False,False,False,False
6346,True,False,False,False,False,False,False
6347,True,True,False,True,True,False,False
6348,True,False,False,False,True,False,False
6349,True,False,False,False,False,False,True
6350,True,False,False,False,False,False,False
6351,True,True,False,True,False,False,False
6352,True,False,False,False,True,False,True
6353,True,False,False,False,False,False,False
6354,True,False,False,False,False,False,False
6355,True,False,False,False,False,False,False
6356,True,False,False,False,False,True,False
6357,True,False,False,False,True,True,True
6358,True,False,False,True,False,False,True
6359,True,False,False,True,True,False,False
6360,True,False,False,False,True,False,True
6361,True,False,False,False,False,False,False
6362,True,False,False,True,True,False,True
6363,True,False,False,False,False,False,True
6364,True,False,False,False,False,False,False
6365,True,False,False,False,True,False,False
6366,True,False,False,False,False,False,False
6367,True,False,False,False,False,False,False
6368,True,False,True,False,False,False,False
6369,True,False,False,False,True,False,True
6370,True,False,False,False,True,False,False
6371,True,False,True,False,True,False,False
6372,True,False,True,True,False,False,False
6373,False,False,False,False,False,False,True
6374,True,False,False,False,True,False,False
6375,True,False,False,True,True,False,False
6376,True,False,False,False,False,False,True
6377,True,False,False,False,False,False,False
6378,True,False,False,False,True,False,False
6379,True,False,False,True,True,False,True
6380,True,False,False,False,True,False,False
6381,True,False,False,True,False,False,False
6382,True,False,False,False,False,False,False
6383,True,False,False,False,False,False,False
6384,True,False,False,False,True,False,False
6385,True,True,False,True,True,False,True
6386,True,False,True,False,True,False,True
6387,True,False,False,False,True,False,False
6388,True,False,False,False,True,False,True
6389,False,False,True,False,True,True,False
6390,True,True,False,True,True,False,False
6391,True,False,False,True,False,False,False
6392,True,False,False,False,True,False,False
6393,True,False,False,True,True,False,True
6394,True,False,False,False,True,False,True
6395,True,False,False,False,True,False,False
6396,True,False,False,True,False,False,False
6397,True,False,False,False,False,False,False
6398,True,False,False,True,False,False,False
6399,True,False,False,True,False,False,False
6400,True,False,False,False,True,False,False
6401,True,False,False,False,True,False,False
6402,True,False,False,False,True,False,False
6403,True,False,False,False,True,False,False
6404,True,False,False,False,True,False,False
6405,True,False,False,False,False,False,True
6406,True,False,False,True,False,False,False
6407,True,False,False,True,True,False,False
6408,True,False,False,False,True,False,False
6409,True,False,False,False,False,False,False
6410,True,False,False,True,False,False,False
6411,True,False,False,False,False,False,False
6412,True,True,False,True,True,False,True
6413,True,False,False,True,True,False,False
6414,True,False,False,False,False,True,True
6415,True,False,False,False,True,False,True
6416,True,False,False,False,True,False,False
6417,True,False,False,False,True,False,False
6418,True,False,False,True,False,False,False
6419,True,False,True,True,False,False,True
6420,True,False,True,False,True,False,False
6421,True,False,False,False,True,False,True
6422,True,False,False,False,True,False,False
6423,True,False,False,False,False,False,False
6424,True,False,False,True,False,False,False
6425,True,False,False,True,True,False,False
6426,True,False,False,False,True,False,False
6427,True,False,False,False,False,False,False
6428,True,False,False,False,False,False,False
6429,True,False,False,False,False,False,False
6430,True,False,False,False,True,False,True
6431,True,False,False,False,True,False,True
6432,True,False,False,False,False,False,False
6433,True,False,False,False,True,False,False
6434,True,False,False,False,True,False,False
6435,True,True,False,True,False,False,True
6436,True,False,False,False,False,False,False
6437,True,False,False,False,True,False,False
6438,True,False,True,False,False,True,True
6439,True,False,True,False,False,False,False
6440,True,False,False,False,True,False,False
6441,True,False,True,False,True,False,True
6442,True,False,False,False,False,False,False
6443,True,False,False,True,False,True,False
6444,True,False,False,False,True,False,True
6445,True,False,False,False,True,False,True
6446,True,False,False,False,True,False,False
6447,True,False,False,True,True,False,True
6448,True,False,False,False,False,False,False
6449,True,False,True,False,True,False,True
6450,True,False,False,False,False,False,True
6451,True,False,False,True,True,False,False
6452,True,False,False,False,True,False,False
6453,True,False,True,False,True,False,False
6454,True,False,False,False,False,False,False
6455,True,False,True,False,True,False,False
6456,True,False,False,False,True,False,False
6457,True,False,True,False,True,False,False
6458,True,False,False,False,False,False,False
6459,True,False,True,True,True,False,False
6460,True,False,False,False,True,True,False
6461,True,False,False,False,True,False,False
6462,True,False,False,False,False,False,True
6463,True,False,False,True,False,False,False
6464,True,False,False,False,False,False,False
6465,True,False,True,False,True,False,False
6466,True,False,False,False,True,False,False
6467,True,False,False,False,True,False,False
6468,True,False,True,False,False,False,False
6469,False,False,True,False,False,False,False
6470,True,False,False,True,False,False,False
6471,True,False,True,True,True,False,False
6472,True,True,False,True,True,False,False
6473,False,False,False,False,True,False,True
6474,True,True,False,True,True,False,False
6475,True,False,False,False,True,False,False
6476,True,False,False,False,True,False,True
6477,True,False,False,False,True,False,False
6478,True,False,False,True,True,False,False
6479,True,True,False,True,False,False,True
6480,True,False,False,False,False,False,False
6481,True,False,False,False,False,False,True
6482,True,False,False,False,False,False,False
6483,True,False,False,False,True,False,False
6484,True,False,False,False,True,False,True
6485,False,False,False,False,True,False,False
6486,True,False,False,False,True,False,True
6487,True,False,True,False,False,False,True
6488,True,False,False,False,True,False,False
6489,True,False,False,False,False,False,True
6490,False,False,False,False,False,False,False
6491,True,False,False,False,True,False,False
6492,True,False,True,False,False,False,False
6493,True,False,False,False,False,False,False
6494,True,False,False,False,False,False,False
6495,True,False,False,False,True,True,False
6496,True,False,False,False,True,False,True
6497,True,False,False,False,True,False,False
6498,True,False,False,False,False,False,False
6499,True,False,False,False,True,False,False
6500,True,False,False,False,False,False,False
6501,True,False,False,False,True,False,False
6502,True,False,False,True,False,False,False
6503,True,False,True,False,True,False,False
6504,True,False,False,False,False,True,False
6505,True,False,False,False,True,False,False
6506,True,False,False,True,False,False,False
6507,True,False,False,True,False,False,False
6508,True,False,False,True,True,False,False
6509,True,False,False,False,True,False,False
6510,True,False,False,False,False,False,True
6511,True,False,False,False,False,False,False
6512,True,False,False,False,False,False,False
6513,True,False,False,False,True,False,False
6514,True,False,False,False,True,False,False
6515,True,False,False,False,True,False,False
6516,True,False,False,False,False,False,False
6517,True,False,False,False,True,False,False
6518,True,True,False,True,True,False,True
6519,True,False,False,True,False,False,False
6520,True,False,False,False,False,False,False
6521,True,False,False,True,False,False,False
6522,True,False,False,False,False,False,False
6523,True,False,False,False,True,False,False
6524,True,False,False,False,True,False,False
6525,True,False,False,True,False,False,True
6526,False,False,False,False,False,False,False
6527,True,False,False,False,True,False,False
6528,True,False,False,False,True,False,False
6529,True,False,True,False,True,False,False
6530,True,False,False,True,True,False,False
6531,True,False,False,False,True,False,False
6532,False,False,False,False,True,False,False
6533,True,False,False,False,False,False,False
6534,True,False,True,False,True,True,False
6535,True,False,False,False,False,False,False
6536,True,False,False,True,False,False,True
6537,True,False,False,False,True,False,False
6538,True,False,False,True,False,False,False
6539,True,False,False,False,False,False,False
6540,True,False,False,False,False,False,False
6541,True,False,False,False,False,False,False
6542,True,False,False,False,False,False,False
6543,True,False,False,False,False,False,False
6544,True,False,False,False,False,False,False
6545,True,False,False,False,True,False,False
6546,True,False,False,False,False,False,False
6547,True,False,False,False,False,False,True
6548,True,True,True,True,False,False,False
6549,True,False,False,False,True,False,True
6550,True,True,False,True,True,False,False
6551,True,False,False,False,True,False,False
6552,True,True,False,True,True,False,False
6553,True,False,False,False,True,False,True
6554,True,False,False,False,False,False,False
6555,True,False,True,False,False,False,True
6556,True,False,False,False,True,False,False
6557,True,True,False,True,False,False,False
6558,True,False,False,False,False,False,False
6559,True,False,False,True,True,False,False
6560,True,False,False,True,True,False,False
6561,True,False,False,False,False,False,True
6562,True,False,False,False,False,False,False
6563,True,False,False,False,True,True,False
6564,True,False,True,False,False,False,True
6565,True,False,False,False,True,True,False
6566,True,False,True,False,False,False,False
6567,True,False,False,False,True,False,False
6568,True,False,False,False,True,False,True
6569,True,False,False,False,True,False,False
6570,True,False,False,False,True,False,False
6571,True,False,False,False,True,False,False
6572,True,False,False,False,False,False,False
6573,True,False,True,True,False,False,True
6574,True,False,False,False,False,False,True
6575,True,False,False,False,False,False,True
6576,True,False,False,False,False,False,False
6577,True,False,False,False,True,False,False
6578,True,False,False,False,True,False,False
6579,False,False,True,False,False,False,True
6580,False,False,False,False,False,False,True
6581,True,False,True,False,False,False,False
6582,True,False,False,False,True,False,False
6583,True,False,False,False,True,False,False
6584,True,False,False,False,False,False,False
6585,True,False,True,False,False,True,False
6586,True,False,False,True,True,False,False
6587,True,False,False,False,True,True,False
6588,False,False,False,False,False,False,False
6589,True,False,False,True,True,False,False
6590,True,False,False,False,False,False,False
6591,True,False,True,False,False,False,False
6592,True,False,False,False,True,True,False
6593,True,False,True,False,True,False,False
6594,True,False,False,True,False,False,True
6595,False,False,False,False,True,False,True
6596,True,False,False,True,True,False,False
6597,True,False,True,False,True,False,False
6598,True,False,False,True,False,False,False
6599,True,False,False,False,True,False,False
6600,True,False,False,False,False,True,False
6601,True,False,False,True,True,False,True
6602,True,False,False,False,True,False,False
6603,True,False,False,False,True,False,False
6604,True,False,False,True,True,False,False
6605,True,False,False,False,False,True,True
6606,True,False,False,False,True,False,False
6607,True,False,False,False,False,False,True
6608,True,False,False,False,True,False,False
6609,True,False,False,False,True,False,False
6610,True,False,False,True,True,False,False
6611,True,True,False,True,False,False,True
6612,True,False,True,False,False,False,False
6613,True,False,False,False,False,False,False
6614,True,False,False,False,True,False,True
6615,False,False,False,False,False,False,False
6616,True,True,False,True,False,False,True
6617,True,False,False,False,False,False,False
6618,True,False,False,False,True,False,False
6619,True,False,True,False,True,False,True
6620,True,False,False,True,False,True,False
6621,True,False,False,True,True,False,False
6622,True,False,True,True,False,False,False
6623,True,False,True,False,True,False,False
6624,True,False,True,False,False,False,False
6625,True,False,False,False,True,False,False
6626,True,False,True,False,True,False,True
6627,True,False,False,True,True,False,False
6628,True,False,False,False,False,False,False
6629,True,False,False,False,True,False,False
6630,True,False,False,False,False,False,False
6631,True,False,False,False,True,False,True
6632,True,True,False,True,True,False,False
6633,True,False,False,False,True,False,False
6634,True,False,False,False,True,False,False
6635,True,False,False,False,True,False,False
6636,True,False,False,False,True,False,False
6637,True,False,False,False,False,False,False
6638,True,False,False,True,False,True,False
6639,True,False,False,False,False,False,False
6640,True,False,False,False,True,False,False
6641,True,False,False,False,True,False,False
6642,True,False,False,True,True,False,False
6643,True,False,False,False,True,False,False
6644,True,False,False,False,False,False,True
6645,True,False,False,True,True,False,True
6646,True,False,False,False,True,False,False
6647,True,False,False,False,False,False,False
6648,True,False,False,False,True,False,False
6649,True,False,False,False,True,False,True
6650,True,False,False,False,False,False,False
6651,True,False,False,False,True,False,False
6652,False,False,False,False,False,True,True
6653,True,False,False,False,True,False,False
6654,True,False,False,False,False,False,False
6655,True,False,False,False,False,False,False
6656,True,False,False,False,True,False,False
6657,True,False,True,False,False,False,False
6658,True,False,False,True,True,False,False
6659,True,False,False,False,False,False,False
6660,True,False,False,True,False,False,False
6661,True,False,False,False,True,False,False
6662,True,False,False,False,True,False,False
6663,True,False,False,False,True,False,False
6664,True,False,False,False,False,False,True
6665,True,True,True,True,False,False,False
6666,True,False,False,False,True,True,False
6667,True,True,False,True,False,False,False
6668,True,False,False,True,False,False,False
6669,True,False,False,True,True,False,False
6670,True,False,False,False,False,False,True
6671,True,False,False,False,True,False,True
6672,True,False,False,True,False,False,False
6673,True,False,True,False,False,False,False
6674,True,False,False,True,False,False,False
6675,True,False,False,False,False,False,False
6676,True,False,False,False,True,False,False
6677,True,False,False,False,True,False,False
6678,True,False,False,False,True,False,True
6679,True,False,False,False,True,False,False
6680,True,False,False,False,False,False,False
6681,True,False,False,True,True,False,False
6682,True,False,False,False,False,False,True
6683,True,False,False,False,False,False,False
6684,True,False,True,False,True,False,False
6685,True,False,False,False,False,False,True
6686,True,False,False,False,True,False,False
6687,True,False,False,True,True,False,False
6688,True,False,False,False,True,False,False
6689,True,False,False,False,True,False,True
6690,True,False,False,False,True,False,True
6691,True,False,False,False,True,False,False
6692,True,False,False,False,True,False,False
6693,True,False,False,True,True,False,True
6694,True,False,True,True,True,False,True
6695,True,False,False,False,False,False,False
6696,True,False,False,True,True,False,False
6697,True,False,False,False,True,False,False
6698,True,False,True,False,True,False,True
6699,True,False,False,False,True,False,False
6700,True,False,False,False,True,False,False
6701,True,False,False,False,True,False,False
6702,True,False,False,False,False,False,False
6703,True,False,False,True,False,False,False
6704,True,True,False,True,False,False,False
6705,True,False,False,True,False,True,False
6706,True,True,False,True,True,False,False
6707,True,False,False,False,True,False,False
6708,True,False,False,False,True,False,False
6709,True,False,True,False,False,False,False
6710,True,False,False,False,False,False,True
6711,True,False,False,True,True,False,False
6712,True,False,False,False,False,False,False
6713,True,False,True,False,True,False,False
6714,True,False,False,False,False,False,False
6715,True,False,False,True,False,False,False
6716,True,True,False,True,True,False,False
6717,True,False,False,False,True,False,False
6718,True,False,False,False,True,False,False
6719,True,True,False,True,True,False,False
6720,True,False,False,False,False,False,True
6721,True,False,False,False,False,False,False
6722,True,False,False,True,True,False,True
6723,True,False,False,False,True,False,False
6724,True,False,False,False,False,False,False
